"weekly",161,1044,5,2,0,0,0,0,0.8629,2.2982,46.130157,0,1.58,"LOCALLY_SOLVED","OK","12129.477107;12152.186535;12173.130736;12195.71731;12232.029463;12261.392053;12288.665712;12313.444796;12342.22499;12371.112683;12400.255525;12427.348539;12455.062354","12143.281;12130.04;12220.91;12262.51;12368.93;12230.26;12271.89;12244.95;12279.44;12134.14;12219.63;12187.07;12201.34","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",143,1044,5,1,1,0,0,0,0.5579,0.9816,64.597312,0,2.83,"LOCALLY_SOLVED","OK","11324.35811;11312.610314;11284.812679;11298.534257;11328.136837;11336.579144;11324.257084;11325.388852;11345.322998;11359.316785;11358.103776;11357.431119;11368.866291","11374.106;11419.08;11304.46;11312.03;11412.35;11481.37;11381.15;11365.37;11386.84;11445.25;11290.92;11301.3;11310.58","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",155,1044,2,1,2,0,0,0,1.6412,3.6974,20.300001,0,2.29,"LOCALLY_SOLVED","OK","4598.004213;4601.9572;4603.816977;4606.961979;4611.324819;4615.166827;4618.325948;4621.674724;4625.394842;4629.059771;4632.52819;4636.002669;4639.578521","4568.001;4591.74;4592.62;4636.82;4562.67;4572.28;4557.9;4538.75;4523.75;4521.02;4499.58;4485.14;4473.5","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",154,1044,1,2,2,0,0,0,0.4654,0.3997,97.70233,0,2.66,"LOCALLY_SOLVED","OK","8546.108606;8539.550987;8475.807788;8465.99807;8405.322025;8392.61958;8334.671756;8319.396242;8263.875158;8246.31091;8192.948401;8173.348335;8121.905869","8643.9;8597.8;8504.5;8468.7;8454.0;8415.0;8361.8;8296.2;8313.1;8300.7;8219.2;8228.2;8136.1","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",270,940,3,1,3,0,0,0,3.1707,1.1879,216.265708,0,7.16,"LOCALLY_SOLVED","OK","7992.584955;7977.121345;7962.909899;7985.994244;7993.762066;7985.695928;7965.426843;7977.52044;7990.149375;7991.560723;7971.431931;7972.772356;7984.106994","7727.9;8061.2;7905.6;7710.1;7937.5;7954.8;8244.7;8336.4;8431.2;8311.7;8421.9;8301.7;8375.9","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",89,1044,2,1,2,0,0,0,7.6703,1.0264,86.553758,0,4.76,"LOCALLY_SOLVED","OK","1209.632768;1208.969886;1215.429677;1210.112781;1215.486788;1210.259585;1215.378134;1210.371901;1215.269302;1210.478543;1215.165013;1210.580567;1215.065211","1185.62;1180.63;1201.97;1132.26;1087.99;1095.31;1151.72;1115.15;1107.33;1089.42;1084.26;1103.96;1071.63","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",157,1044,3,2,2,0,0,0,0.4302,0.9384,6.539326,0,3.34,"LOCALLY_SOLVED","OK","1426.44826;1425.528337;1424.59886;1424.868246;1425.743992;1425.945951;1425.845137;1425.925678;1426.24372;1426.491188;1426.62795;1426.763482;1426.960388","1431.923;1435.919;1422.959;1423.154;1432.548;1438.745;1428.38;1425.897;1427.808;1431.297;1415.852;1416.006;1416.477","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",222,1087,0,1,0,0,0,0,5.8621,2.6196,176.652947,0,0.82,"LOCALLY_SOLVED","OK","7923.1;7923.1;7923.1;7923.1;7923.1;7923.1;7923.1;7923.1;7923.1;7923.1;7923.1;7923.1;7923.1","7727.1;7515.8;7002.1;7245.4;7361.2;7562.2;7879.1;8082.1;8025.9;8605.0;8503.5;8405.7;8763.5","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",162,1044,2,2,2,0,0,0,0.9399,1.9541,21.959251,0,2.8,"LOCALLY_SOLVED","OK","4468.123239;4480.62134;4499.795775;4512.967678;4531.40388;4545.231181;4563.093091;4577.423155;4594.844951;4609.560285;4626.64482;4641.655387;4658.481479","4442.515;4415.65;4497.27;4511.69;4605.04;4628.86;4616.3;4556.38;4575.07;4543.27;4572.74;4569.87;4638.31","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",279,1044,1,1,1,0,0,0,5.6846,1.1877,58.769357,0,2.05,"LOCALLY_SOLVED","OK","1272.732482;1272.987517;1272.812444;1272.932626;1272.850125;1272.906759;1272.867882;1272.894569;1272.876249;1272.888825;1272.880192;1272.886119;1272.88205","1212.443;1284.81;1181.98;1256.58;1204.17;1146.31;1184.67;1231.88;1164.92;1195.17;1157.35;1182.41;1284.83","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",289,1087,0,1,1,0,0,0,1.2863,1.5701,81.169429,0,1.83,"LOCALLY_SOLVED","OK","9932.70737;9937.272147;9941.836923;9946.4017;9950.966476;9955.531253;9960.096029;9964.660806;9969.225582;9973.790359;9978.355135;9982.919912;9987.484688","9790.0;9800.0;10160.0;9960.0;9920.0;9710.0;10070.0;9970.0;10000.0;9770.0;9840.0;9840.0;9750.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",166,1044,0,1,2,0,0,0,1.8211,1.1935,40.071672,0,3.04,"LOCALLY_SOLVED","OK","2651.188454;2651.73688;2651.73688;2651.73688;2651.73688;2651.73688;2651.73688;2651.73688;2651.73688;2651.73688;2651.73688;2651.73688;2651.73688","2629.818;2607.91;2625.41;2639.91;2601.3;2563.83;2568.58;2593.3;2599.6;2593.1;2586.4;2663.98;2701.83","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",221,1087,1,1,1,0,0,0,4.0135,1.9239,153.163904,0,3.29,"LOCALLY_SOLVED","OK","7523.014078;7599.603767;7537.38896;7587.926862;7546.874262;7580.221827;7553.133164;7575.13764;7557.263116;7571.782825;7559.988275;7569.569143;7561.786478","7743.8;7448.1;6802.5;6961.8;7160.7;7338.7;6925.2;7142.4;7651.6;7691.4;7589.4;7706.7;7590.4","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",56,1128,1,1,1,0,0,0,7.2008,3.1943,80.064774,0,2.37,"LOCALLY_SOLVED","OK","3032.190042;3083.456942;3131.079575;3175.316989;3216.409821;3254.581602;3290.03997;3322.977808;3353.574286;3381.995836;3408.397063;3432.921579;3455.702789","3030.0;3099.0;3193.0;3261.0;3334.0;3440.0;3538.0;3633.0;3733.0;3814.0;3877.0;3929.0;3978.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",291,1207,0,1,0,0,0,0,6.0729,2.9301,165.704726,0,1.27,"LOCALLY_SOLVED","OK","8320.0;8320.0;8320.0;8320.0;8320.0;8320.0;8320.0;8320.0;8320.0;8320.0;8320.0;8320.0;8320.0","7931.0;7981.7;7898.8;8095.8;7630.4;8375.1;8041.0;8141.3;7431.5;7448.9;7899.0;7716.7;7367.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",165,1044,3,1,2,0,0,0,2.365,0.2639,332.360134,0,4.22,"LOCALLY_SOLVED","OK","3775.044789;3760.029991;3761.752672;3762.093805;3765.010714;3763.965703;3761.294022;3761.567176;3764.285303;3764.635656;3762.060329;3761.119417;3763.422227","3675.7;3699.6;3615.7;3509.8;3609.7;3718.0;3716.1;3649.0;3781.0;3775.7;3778.5;3711.7;3892.7","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",275,1044,3,1,2,0,0,0,10.4919,2.9405,292.53883,0,4.26,"LOCALLY_SOLVED","OK","8749.317284;8724.426721;8644.086458;8646.040375;8723.653836;8742.00509;8672.408753;8636.675467;8694.057834;8743.26484;8701.100999;8642.949094;8668.195751","8139.8;8273.4;8130.4;8033.0;7710.8;7969.4;7874.9;7911.2;7960.5;7563.1;7756.4;7432.5;7050.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",290,1087,1,1,1,0,0,0,4.7247,2.7747,261.920166,0,3.23,"LOCALLY_SOLVED","OK","15621.870695;15577.130899;15537.982132;15503.725694;15473.750204;15447.520681;15424.569;15404.485536;15386.911857;15371.534319;15358.078476;15346.304179;15336.001287","15593.6;15096.7;13956.7;14349.8;14700.6;15026.8;14956.2;15354.3;15842.4;16424.9;16261.7;16238.3;16523.1","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",223,1207,1,1,1,0,0,0,1.2794,1.0015,351.043947,0,2.53,"LOCALLY_SOLVED","OK","27609.633281;27584.791014;27566.833574;27553.85289;27544.469695;27537.686974;27532.784028;27529.239893;27526.677986;27524.82609;27523.487431;27522.519771;27521.820289","26994.0;26695.0;28522.0;27712.0;27511.0;27231.0;27409.0;27856.0;27639.0;26848.0;27687.0;27342.0;27494.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",294,1207,0,1,1,0,0,0,17.5609,1.9334,123.660614,0,2.1,"LOCALLY_SOLVED","OK","1512.860385;1512.860385;1512.860385;1512.860385;1512.860385;1512.860385;1512.860385;1512.860385;1512.860385;1512.860385;1512.860385;1512.860385;1512.860385","1255.8;1480.5;1196.1;1618.8;1318.5;1427.8;1197.9;1301.9;996.0;1153.8;1343.5;1270.2;1210.1","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",138,1044,3,1,5,0,0,0,6.2546,0.4812,47.035988,0,9.69,"LOCALLY_SOLVED","OK","356.958816;359.762695;367.130571;366.081965;359.784896;357.918684;364.229599;367.045257;362.73692;357.983757;361.370957;366.194957;365.116129","387.13;396.14;404.7;363.68;322.02;328.5;392.13;382.78;364.21;339.84;334.59;363.64;337.18","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",53,1207,5,1,1,0,0,0,6.3932,0.6938,187.381675,0,4.69,"LOCALLY_SOLVED","OK","1927.98782;1926.058281;1921.411811;1910.212092;1926.345744;1915.906;1925.225838;1915.058506;1923.675433;1917.108452;1922.714989;1917.916671;1921.69183","1915.5;1845.1;1867.4;2142.0;2309.8;2248.6;2182.6;2050.6;1986.8;1865.6;1912.3;1982.7;1933.5","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",292,1207,5,1,1,0,0,0,6.5562,4.172,277.587313,0,5.4,"LOCALLY_SOLVED","OK","18296.748003;18438.440737;18256.193856;18157.224771;18221.574997;18333.96848;18344.540184;18350.081693;18386.343505;18433.530164;18447.558888;18451.812038;18460.173193","17618.9;17397.7;17308.2;17341.1;16890.5;17910.6;17573.8;17610.4;16916.2;16970.8;17256.0;16901.0;15827.8","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",293,1207,2,1,1,0,0,0,20.2725,0.8966,475.213101,0,4.99,"LOCALLY_SOLVED","OK","1658.735233;1656.207002;1664.847562;1666.248019;1665.554731;1665.320586;1665.360099;1665.389136;1665.388961;1665.385985;1665.385609;1665.385862;1665.385933","1873.0;1748.0;3351.0;2824.0;2482.0;1905.0;1900.0;1817.0;1985.0;1709.0;1949.0;1641.0;1941.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",45,1283,2,1,2,0,0,0,4.2461,6.186,20.685445,0,4.93,"LOCALLY_SOLVED","OK","2921.281719;2930.469383;2921.770983;2929.643826;2922.202381;2928.948157;2922.581675;2928.36141;2922.914325;2927.866104;2923.205419;2927.447644;2923.459646","2934.68;2967.95;3071.57;3101.51;3101.51;3136.93;3189.06;3165.62;3069.02;2990.9;2965.64;2997.27;3001.98","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",204,1298,2,1,3,0,0,0,0.7357,1.6968,31.712722,0,4.79,"LOCALLY_SOLVED","OK","7297.300844;7282.924988;7273.800215;7270.123477;7269.118042;7270.099061;7272.232276;7275.136714;7278.515584;7282.201011;7286.078895;7290.079653;7294.158092","7304.0;7318.9;7362.3;7295.9;7296.4;7304.9;7339.5;7345.8;7326.6;7325.2;7360.2;7382.9;7378.7","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",48,1293,2,1,2,0,0,0,2.0049,2.8204,20.871703,0,5.01,"LOCALLY_SOLVED","OK","2985.817117;2984.760885;2981.760993;2981.115994;2978.793731;2978.430387;2976.624221;2976.450548;2975.038999;2974.990121;2973.881566;2973.912097;2973.037206","2964.555;2996.025;3000.705;2941.08;2935.96;2938.24;2936.72;2936.66;2882.2;2862.63;2867.64;2875.68;2871.67","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",47,1283,2,1,2,0,0,0,4.2332,6.166,20.677683,0,5.84,"LOCALLY_SOLVED","OK","2919.729114;2929.108367;2920.218243;2928.272766;2920.651467;2927.567899;2921.033929;2926.972709;2921.370616;2926.469644;2921.666266;2926.044052;2921.925309","2933.38;2967.36;3070.66;3098.73;3098.73;3134.37;3186.88;3164.56;3067.65;2988.52;2963.47;2994.78;2999.43","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",67,1311,4,2,3,0,0,0,1.3588,6.1473,30.633588,0,6.77,"LOCALLY_SOLVED","OK","13427.666908;13456.848355;13485.326802;13528.897737;13580.607608;13619.013393;13668.421272;13703.520002;13753.85233;13790.989433;13839.469813;13878.781934;13924.49243","13361.0;13641.0;13485.0;13635.0;13869.0;13787.0;13846.0;13810.0;13958.0;13995.0;13987.0;14185.0;14413.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",82,1351,3,2,5,0,0,0,0.1717,0.9389,8.077387,0,5.79,"LOCALLY_SOLVED","OK","4418.186269;4420.730718;4419.518028;4415.460943;4413.553043;4413.699042;4413.601152;4411.803726;4409.762635;4408.573705;4407.959833;4406.923596;4405.424366","4417.421;4434.675;4430.035;4412.757;4414.728;4419.787;4422.151;4410.932;4409.458;4417.371;4423.566;4427.224;4414.39","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",254,1311,4,2,3,0,0,0,0.457,1.6955,16.208092,0,6.58,"LOCALLY_SOLVED","OK","5956.498158;5879.074764;5932.232688;6024.355287;6008.227968;5952.75452;5942.932581;6045.494351;6051.4291;6021.149816;5977.614147;6056.718795;6092.238414","5953.6;5901.6;5905.5;6044.6;6050.7;5968.3;5881.8;6015.5;6050.5;6027.0;5981.2;6126.6;6147.7","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",44,1512,1,1,1,0,0,0,1.9338,4.2691,26.280053,0,4.26,"LOCALLY_SOLVED","OK","5834.354438;5840.74699;5846.589448;5851.92915;5856.809359;5861.269615;5865.346056;5869.071711;5872.476765;5875.588806;5878.433049;5881.032539;5883.408338","5813.55;5803.23;5757.77;5759.23;5771.95;5725.27;5728.63;5776.84;5770.71;5736.46;5731.8;5711.86;5671.25","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",273,1448,1,2,3,0,0,0,1.8506,4.0966,30.629924,0,6.79,"LOCALLY_SOLVED","OK","6522.678797;6566.277907;6608.655902;6650.015001;6690.523937;6730.323496;6769.531153;6808.244929;6846.546611;6884.504442;6922.175365;6959.606892;6996.838668","6542.2;6602.2;6631.8;6704.4;6867.5;6809.7;6853.3;6828.4;6750.5;6774.3;6767.8;6564.6;6614.5","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",40,1512,1,1,1,0,0,0,1.875,4.1315,26.33915,0,5.21,"LOCALLY_SOLVED","OK","5838.012979;5844.034943;5849.465335;5854.362269;5858.778149;5862.760233;5866.351133;5869.58928;5872.509324;5875.142517;5877.517035;5879.658292;5881.5892","5816.795;5807.545;5761.31;5766.93;5777.23;5727.54;5732.42;5780.82;5776.885;5739.61;5732.305;5721.025;5674.69","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",39,1512,1,1,2,0,0,0,1.6722,3.5835,27.068504,0,5.37,"LOCALLY_SOLVED","OK","5842.238163;5846.567341;5850.069891;5852.903652;5855.196325;5857.051227;5858.551948;5859.766116;5860.748446;5861.543207;5862.186214;5862.706443;5863.127337","5820.04;5811.86;5764.85;5774.63;5782.51;5729.81;5736.21;5784.8;5783.06;5742.76;5732.81;5730.19;5678.13","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",28,1602,1,0,0,0,0,0,43.362,1.5383,1356.886946,0,1.71,"LOCALLY_SOLVED","OK","4597.054328;4858.704841;5050.981653;5192.278424;5296.11194;5372.415162;5428.487441;5469.692783;5499.97299;5522.22474;5538.576688;5550.5931;5559.423495","7793.0;3341.0;3003.0;3507.0;2555.0;3167.0;3300.0;3507.0;8089.0;8507.0;5611.0;4081.0;3025.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",25,1602,1,0,2,0,0,0,29.347,1.766,352.794503,0,2.71,"LOCALLY_SOLVED","OK","1418.15628;1456.876835;1508.725635;1556.877068;1601.594795;1643.123675;1681.691107;1717.508275;1750.771299;1781.662319;1810.350482;1836.992876;1861.735386","1431.0;1679.0;1348.0;1870.0;2110.0;2492.0;2701.0;2649.0;2745.0;2676.0;3017.0;2669.0;2017.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",19,1602,3,1,2,0,0,0,20.4476,0.5288,1543.618364,0,8.64,"LOCALLY_SOLVED","OK","2821.346166;3098.169296;3231.417514;3274.718938;3293.194181;3310.138067;3325.500736;3336.261531;3342.341335;3345.248958;3346.326905;3346.307267;3345.537501","2754.0;3035.0;2591.0;2808.0;2324.0;4033.0;3146.0;3402.0;3677.0;4790.0;7520.0;4445.0;2960.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",6,1602,4,1,1,0,0,0,23.4728,0.8408,226.755153,0,8.79,"LOCALLY_SOLVED","OK","533.278613;568.784722;586.952158;600.362869;612.500161;621.862865;628.714937;633.825903;637.741933;640.729451;642.992234;644.704692;646.003728","502.0;568.0;528.0;632.0;606.0;785.0;779.0;834.0;906.0;1372.0;1080.0;938.0;752.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",21,1602,2,1,2,0,0,0,15.5104,0.5296,784.55965,0,7.33,"LOCALLY_SOLVED","OK","2152.655813;2257.211262;2333.384374;2393.132547;2441.875621;2482.411074;2516.424805;2545.08365;2569.275722;2589.714429;2606.988659;2621.590861;2633.935302","2203.0;2234.0;1786.0;2582.0;2838.0;2949.0;2483.0;2184.0;3809.0;3395.0;3194.0;2744.0;2054.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",20,1602,5,1,2,0,0,0,13.488,0.9469,542.357277,0,9.74,"LOCALLY_SOLVED","OK","4112.802369;4305.124149;4271.235869;4227.5963;4229.981581;4254.006385;4281.754795;4263.798418;4270.921507;4261.966222;4279.326843;4270.162558;4278.972637","3942.0;4184.0;3374.0;4291.0;2657.0;4258.0;4050.0;3730.0;3311.0;3154.0;4551.0;4677.0;3944.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",23,1602,5,1,2,0,0,0,11.0634,0.5574,144.670269,0,7.66,"LOCALLY_SOLVED","OK","768.610981;781.45884;793.679072;786.243781;783.650487;784.261059;784.741118;781.85992;779.516526;778.677453;778.407593;777.799594;777.351964","753.8;767.6;722.9;769.5;536.6;756.4;813.0;732.2;617.9;617.0;901.1;872.9;739.2","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",29,1602,2,1,2,0,0,0,31.5768,1.226,317.226733,0,7.32,"LOCALLY_SOLVED","OK","794.718122;820.798115;846.424905;869.185804;888.991936;906.150284;921.00019;933.849418;944.966976;954.586133;962.908822;970.109775;976.340181","851.0;1017.0;907.0;1075.0;833.0;1716.0;1339.0;1312.0;1345.0;1322.0;2142.0;1732.0;1143.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",27,1602,2,1,3,0,0,0,25.5461,1.0137,708.787008,0,9.31,"LOCALLY_SOLVED","OK","1964.377312;2022.423315;2079.671898;2133.542283;2182.153434;2224.268532;2259.220117;2286.823496;2307.285036;2321.110793;2329.019792;2331.865168;2330.565283","2144.0;2144.0;1752.0;2314.0;2645.0;2643.0;3120.0;3302.0;3802.0;2762.0;3713.0;4473.0;2643.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",24,1602,5,1,3,0,0,0,25.0438,1.1203,2047.014366,0,11.38,"LOCALLY_SOLVED","OK","6769.091616;6656.474081;7095.894447;7097.587803;6965.523491;6912.127254;6987.522397;7072.854402;7032.380078;6981.546381;7003.083155;7040.620136;7040.0133","6510.0;6109.0;5215.0;6798.0;4354.0;10041.0;7637.0;6137.0;7002.0;8575.0;19189.0;12646.0;6956.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",226,1602,2,1,1,0,0,0,6.558,1.5433,113.062586,0,4.99,"LOCALLY_SOLVED","OK","2872.204582;2853.971536;2830.798445;2814.250703;2798.873249;2786.332169;2775.444264;2766.275447;2758.439631;2751.790773;2746.129477;2741.317158;2737.223168","2865.2;2798.5;2576.4;2805.7;2486.0;2628.3;2494.4;2560.8;2487.5;2543.0;2524.4;2603.3;2591.2","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",26,1602,2,1,3,0,0,0,24.8446,0.8403,1292.699563,0,11.98,"LOCALLY_SOLVED","OK","2903.852772;3116.485299;3163.037697;3325.232461;3343.636037;3469.282321;3469.633743;3568.532148;3557.678909;3636.776133;3619.328392;3683.575665;3662.606404","2672.0;3061.0;2947.0;4293.0;3409.0;4660.0;5136.0;6235.0;5580.0;4585.0;6168.0;4943.0;3945.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",31,1602,3,1,2,0,0,0,37.7879,1.887,257.386633,0,7.53,"LOCALLY_SOLVED","OK","923.304918;907.118197;919.024758;961.573419;961.014808;942.74457;935.438165;942.29857;948.297309;947.050645;943.592926;942.982213;944.491313","708.0;829.0;796.0;1026.0;1483.0;1412.0;1665.0;1696.0;2150.0;1948.0;1778.0;1156.0;1053.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",233,1602,1,1,0,0,0,0,18.2771,2.2878,99.052842,0,2.42,"LOCALLY_SOLVED","OK","1020.893629;1020.632148;1020.685001;1020.674318;1020.676478;1020.676041;1020.676129;1020.676111;1020.676115;1020.676114;1020.676114;1020.676114;1020.676114","1036.6;1036.6;994.0;1040.9;1024.8;1199.4;1106.1;1197.6;1296.0;1448.2;1485.5;1600.9;1695.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",227,1602,5,1,1,0,0,0,22.1466,2.0905,156.165147,0,7.64,"LOCALLY_SOLVED","OK","1292.610022;1275.088905;1261.625648;1272.44875;1275.537875;1265.689205;1259.616616;1260.071438;1263.22492;1261.741989;1258.65141;1257.745936;1258.711781","1365.7;1392.9;1389.1;1439.9;1431.2;1665.4;1561.1;1606.1;1570.6;1804.3;1935.1;1801.3;1744.1","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",230,1602,5,1,1,0,0,0,11.83,1.2944,317.179763,0,4.85,"LOCALLY_SOLVED","OK","3048.431512;3009.262985;3013.703251;3059.695725;3075.886392;3051.474055;3037.376709;3043.374216;3056.917318;3057.971474;3050.531704;3047.000192;3050.017236","3117.6;2928.4;2783.4;2987.1;2533.1;3403.5;3054.5;3060.2;3022.7;3426.2;4886.7;4280.2;3533.6","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
