"quarterly",22608,70,0,1,1,0,0,0,43.0274,1.288,615.272727,0,0.89,"LOCALLY_SOLVED","OK","2341.609888;2341.609888;2341.609888;2341.609888;2341.609888;2341.609888;2341.609888;2341.609888","1539.0;1102.0;1205.0;1575.0;1050.0;1754.0;2012.0;2527.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",6655,39,0,1,0,0,0,1,1.598,0.2561,151.4,0,0.29,"LOCALLY_SOLVED","OK","2391.526058;2388.810655;2369.15684;2378.995643;2401.525161;2424.05468;2446.584198;2469.113717","2406.0;2442.0;2429.0;2446.0;2411.0;2467.0;2473.0;2506.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",22224,60,1,1,0,2,0,0,3.7423,0.653,594.106857,0,0.69,"LOCALLY_SOLVED","OK","10860.569036;10702.917616;10760.484054;10547.237235;10477.146675;10418.015666;10445.997831;10176.194042","10626.67;10870.0;10470.0;10153.33;9643.333;10146.67;10180.0;10823.33","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",249,98,3,2,2,0,0,1,9.9014,2.6326,148.869681,0,2.47,"LOCALLY_SOLVED","OK","3752.901783;3759.606068;3744.938301;3707.037041;3707.410422;3710.04307;3682.119002;3654.711738","3845.31;3872.51;3959.93;4078.78;4111.98;4213.02;4359.76;4412.78","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",14897,113,0,1,1,0,0,0,3.5766,1.5096,225.045872,0,0.91,"LOCALLY_SOLVED","OK","9571.720917;9604.721082;9637.721247;9670.721412;9703.721577;9736.721742;9769.721907;9802.722072","9480.0;9540.0;9380.0;9500.0;9200.0;9190.0;9220.0;9270.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",10092,37,0,1,0,0,0,0,0.8793,0.1571,85.048485,0,0.3,"LOCALLY_SOLVED","OK","1464.636111;1485.372222;1506.108333;1526.844444;1547.580556;1568.316667;1589.052778;1609.788889","1467.1;1469.8;1471.5;1505.0;1548.3;1579.2;1572.4;1613.9","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",19606,123,0,2,2,0,0,0,0.5587,0.1795,865.878029,0,2.14,"LOCALLY_SOLVED","OK","26659.707572;27042.266335;27424.825098;27807.383862;28189.942625;28572.501388;28955.060151;29337.618914","26712.5241;27248.6985;27129.5029;27693.9017;27944.4562;28396.3924;28887.1639;29252.0165","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",11332,65,0,1,1,2,1,0,24.6166,3.4146,432.22459,0,1.45,"LOCALLY_SOLVED","OK","5831.495175;8663.479539;11988.203048;2812.481837;5838.669162;8713.418183;12039.36695;2625.778012","5910.0;8555.0;12026.0;4618.0;7424.0;10064.0;14958.0;6547.9977","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",6886,67,0,1,0,0,0,2,3.6263,1.0761,290.927619,0,0.78,"LOCALLY_SOLVED","OK","8233.991154;8198.816619;8300.925917;8363.373212;8400.604686;8411.258398;8482.601264;8530.93727","8290.996;8351.444;8507.864;8581.34;8655.612;8886.715;8988.407;9164.732","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",3499,53,0,1,1,0,0,0,57.4702,0.9167,2212.426939,0,0.74,"LOCALLY_SOLVED","OK","3006.071775;3006.071775;3006.071775;3006.071775;3006.071775;3006.071775;3006.071775;3006.071775","8385.27;1948.45;1552.6;1904.01;1165.03;2442.87;6938.32;3901.86","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",4659,184,0,1,3,0,0,2,0.6861,0.5079,103.672222,0,11.59,"LOCALLY_SOLVED","OK","7536.48695;7567.51242;7588.75864;7603.594118;7623.695751;7633.245399;7649.402521;7662.098719","7542.0;7579.0;7625.0;7633.0;7661.0;7755.0;7731.0;7760.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",23514,122,1,1,0,0,0,0,2.9254,0.8411,318.516949,0,0.68,"LOCALLY_SOLVED","OK","9174.315693;9202.977302;9240.397341;9275.043464;9310.568124;9345.81454;9381.149079;9416.455709","9217.0;9239.0;9112.0;8993.0;8983.0;8977.0;8910.0;8930.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",20237,25,0,1,1,0,0,0,5.1517,0.6869,175.47619,0,0.22,"LOCALLY_SOLVED","OK","2138.678392;2172.27189;2205.865388;2239.458886;2273.052384;2306.645882;2340.23938;2373.832878","2118.0;2278.0;2394.0;2323.0;2404.0;2460.0;2514.0;2482.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",14153,101,0,1,0,0,0,1,4.4529,1.0987,164.76701,0,1.1,"LOCALLY_SOLVED","OK","3705.445553;3713.282418;3817.502325;3863.217148;3898.60673;3933.996312;3969.385894;4004.775476","3861.01;3808.01;3800.48;3939.15;4015.17;4147.72;4197.92;4550.97","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",247,59,0,2,0,0,0,2,95.144,1.8724,494.464,0,0.68,"LOCALLY_SOLVED","OK","482.242612;442.584978;392.457024;342.314521;292.176494;242.035932;178.765491;115.486126","482.25;442.6;687.6;932.6;1177.6;1422.6;2057.38;2692.15","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",16694,70,1,1,1,2,0,0,10.9542,0.9439,705.121212,0,2.65,"LOCALLY_SOLVED","OK","6177.41009;5669.230922;5765.711507;5869.659254;6457.874846;6626.892074;6159.966586;5894.831082","5679.0;6866.0;5330.0;5079.0;5946.0;6215.0;6747.0;6787.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",8272,115,1,1,1,0,0,0,3.259,0.648,100.97768,0,4.6,"LOCALLY_SOLVED","OK","2116.336072;2071.208018;2048.840329;2037.753799;2032.258768;2029.53516;2028.185206;2027.516102","1904.889898;1992.531036;2032.510177;1946.404223;2005.36385;2020.705733;2025.108225;1940.664183","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",21058,96,1,0,1,0,0,0,17.2039,1.4867,274.845575,0,1.58,"LOCALLY_SOLVED","OK","2365.7396;2373.083248;2378.667635;2382.914213;2386.143471;2388.599121;2390.466489;2391.886506","2550.49819;2928.92951;2843.56586;2003.52011;2647.68895;2770.07065;1846.21068;1895.21214","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",15437,126,0,1,0,1,0,2,4.1426,1.286,228.52459,0,2.86,"LOCALLY_SOLVED","OK","6620.949899;6649.678806;7243.79872;7277.262259;7291.189182;7339.320836;7336.683008;7332.183242","6580.0;6600.0;6870.0;6890.0;6930.0;6960.0;6940.0;6970.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",14442,115,0,1,1,0,0,0,3.9214,1.2049,71.673964,0,0.86,"LOCALLY_SOLVED","OK","2122.824282;2136.177087;2149.529891;2162.882695;2176.235499;2189.588304;2202.941108;2216.293912","2154.353329;2059.302038;2042.363151;2182.022854;2130.032192;2074.543366;2248.017724;2466.113303","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",5360,115,1,1,0,0,0,1,3.4382,0.304,376.018018,0,1.79,"LOCALLY_SOLVED","OK","3115.865284;3134.745421;3156.924227;3191.622761;3216.433736;3234.174671;3246.860218;3255.930941","3123.0;3135.0;3237.0;3272.0;3294.0;3405.0;3466.0;3535.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",19696,67,1,1,0,1,0,0,5.3794,1.7435,39.178413,0,0.55,"LOCALLY_SOLVED","OK","1197.488566;1215.355343;1224.01962;1231.760621;1238.128017;1248.049123;1256.04374;1263.841432","1259.76;1279.28;1288.0;1317.48;1328.72;1306.24;1297.89;1343.78","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",18445,113,1,1,1,1,0,0,0.8266,0.2677,71.648624,0,4.11,"LOCALLY_SOLVED","OK","2273.711817;2282.214004;2303.805551;2317.317401;2329.841024;2341.094616;2354.281481;2365.848171","2258.8;2264.2;2302.6;2289.8;2295.5;2329.7;2376.3;2389.9","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",22359,122,0,1,1,0,0,1,10.9263,2.778,194.432203,0,1.51,"LOCALLY_SOLVED","OK","4483.174238;4503.782638;4551.888894;4580.525716;4610.638095;4642.961958;4675.285821;4707.609684","4623.0;4831.0;4944.0;5127.0;5130.0;5312.0;5511.0;5599.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",18107,71,0,1,1,0,0,0,30.8456,1.1592,2152.537313,0,0.78,"LOCALLY_SOLVED","OK","10046.383645;10046.383645;10046.383645;10046.383645;10046.383645;10046.383645;10046.383645;10046.383645","9940.0;7440.0;5740.0;8160.0;9580.0;8810.0;6170.0;4570.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",1870,58,0,1,1,0,0,1,0.5862,0.1916,55.314815,0,0.48,"LOCALLY_SOLVED","OK","1779.49711;1791.259521;1804.226415;1812.641316;1828.895963;1842.732167;1856.568372;1870.404576","1781.0;1785.0;1766.0;1801.0;1822.0;1851.0;1849.0;1866.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",14854,54,1,0,0,2,1,0,1.0893,0.4536,283.6,0,0.75,"LOCALLY_SOLVED","OK","11361.05608;11403.012486;11654.172218;11756.063103;11800.026079;11827.450609;12055.510237;12167.904396","11330.0;11420.0;11630.0;11590.0;11640.0;11630.0;11820.0;11970.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",11090,114,1,1,1,1,0,0,14.7894,0.4475,3376.727273,0,5.85,"LOCALLY_SOLVED","OK","10468.274238;11227.974959;13019.362476;10486.873767;10866.502538;11316.828176;12363.756743;10889.125451","10420.0;9470.0;12470.0;6860.0;9610.0;11790.0;14600.0;8750.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",18776,89,3,0,2,1,1,0,2.8272,0.6267,99.892117,0,3.29,"LOCALLY_SOLVED","OK","2221.726442;2189.771868;2378.501217;2213.338587;2281.462422;2225.93958;2395.825937;2276.369406","2146.5;2134.3;2341.6;2085.2;2255.9;2140.1;2377.3;2351.5","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",12471,126,2,1,2,0,0,0,7.1562,0.7216,1487.952705,0,3.79,"LOCALLY_SOLVED","OK","15500.935547;15431.652168;15193.179648;15314.137244;15426.338814;15313.381615;15278.690056;15361.541893","13297.91;14369.94;14043.94;16098.79;14577.7;16576.98;15843.67;14647.93","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",15811,28,1,1,0,0,1,0,5.9,1.8306,189.166667,0,0.15,"LOCALLY_SOLVED","OK","5930.622549;5966.527635;6087.83172;6035.122027;6067.94411;6103.770351;6225.043425;6172.321536","5818.3;5903.7;5955.5;5898.8;5517.9;5580.0;5597.7;5546.9","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",19564,103,0,1,0,0,0,1,16.8848,0.457,1292.584848,0,1.62,"LOCALLY_SOLVED","OK","3378.873832;3265.878879;3178.769588;3126.216034;3126.216034;3126.216034;3126.216034;3126.216034","3454.8;3670.7;3640.0;3771.9;3771.3;3809.3;3956.1;4106.1","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",13416,172,2,0,0,0,1,1,3.988,0.704,535.88494,0,11.91,"LOCALLY_SOLVED","OK","9925.797724;10067.214215;9540.503532;9459.301926;9843.847879;9929.476602;9378.027507;9294.172841","9676.14;9797.92;9262.95;8990.5;9146.39;9529.21;9113.11;8904.11","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",5952,98,1,2,1,1,0,0,2.316,0.5898,330.531915,0,2.22,"LOCALLY_SOLVED","OK","8768.112392;8650.510135;8557.555719;8473.843285;8375.809907;8272.403767;8177.205478;8085.084794","8830.0;8690.0;8610.0;8610.0;8630.0;8540.0;8520.0;8490.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",11617,233,0,1,0,2,0,0,20.6871,3.8238,314.075691,0,5.76,"LOCALLY_SOLVED","OK","6478.900929;7010.72626;6230.275281;6606.569695;6378.831892;6744.53965;6163.365193;6497.803749","5760.0;6116.666667;5453.333333;5533.333333;4946.666667;5443.333333;4363.333333;4886.666667","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",16533,114,0,1,0,0,0,0,2.3946,0.778,57.763636,0,0.68,"LOCALLY_SOLVED","OK","1817.185841;1824.371681;1831.557522;1838.743363;1845.929204;1853.115044;1860.300885;1867.486726","1850.0;1848.0;1859.0;1903.0;1926.0;1853.0;1950.0;1909.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",7126,58,0,1,0,1,0,1,33.5721,4.8476,602.559259,0,0.63,"LOCALLY_SOLVED","OK","9528.009187;9507.777196;9787.092288;10152.297755;10349.791817;10358.364966;10626.956504;10970.104192","6793.2;6646.3;7219.2;7342.7;7360.2;7218.5;7747.5;7584.9","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",6759,67,0,1,0,0,0,1,5.9539,1.5188,219.065524,0,0.66,"LOCALLY_SOLVED","OK","5177.951638;5222.703455;5303.930569;5337.898098;5382.258885;5426.619672;5470.980459;5515.341247","5292.752;5433.096;5518.4;5625.76;5768.524;5931.9;5919.925;6009.024","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",9995,37,1,2,1,0,0,0,3.8696,0.64,130.921212,0,0.64,"LOCALLY_SOLVED","OK","1966.392227;2022.315542;2076.209619;2131.125208;2185.526572;2240.186795;2294.716709;2349.31222","1958.0;2012.1;1982.8;2032.8;2112.4;2150.9;2189.1;2157.4","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",8339,115,1,1,1,2,0,0,14.8559,1.0988,288.775455,0,5.3,"LOCALLY_SOLVED","OK","2028.10275;2733.663257;2157.670225;2069.981911;2203.478077;2620.363779;2278.808365;2028.446137","1669.77701;2050.58913;1728.14689;1758.55527;2591.54712;2457.41666;2198.83761;1903.4205","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",2658,83,2,2,2,0,0,0,0.9328,0.2369,134.556962,0,1.07,"LOCALLY_SOLVED","OK","3164.761195;3235.726653;3300.803228;3362.481747;3431.295985;3493.037662;3559.898296;3624.011505","3229.0;3269.0;3307.0;3349.0;3439.0;3507.0;3655.0;3603.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",23083,60,0,2,1,0,0,0,2.527,0.1595,810.877729,0,0.33,"LOCALLY_SOLVED","OK","5392.725239;5351.910123;5311.095008;5270.279892;5229.464777;5188.649661;5147.834546;5107.01943","5397.203845;5374.852291;5195.333393;5063.801237;5000.937755;4892.318895;5177.281838;4976.494455","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",6742,67,0,1,0,0,0,0,5.0188,1.3289,478.843175,0,0.27,"LOCALLY_SOLVED","OK","11868.863636;11954.087273;12039.310909;12124.534545;12209.758182;12294.981818;12380.205455;12465.429091","12092.16;11875.52;12432.48;12692.2;13092.56;13159.28;13331.95;13594.7","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",22647,114,0,1,0,0,0,2,8.1883,1.3314,147.723636,0,1.21,"LOCALLY_SOLVED","OK","2355.123387;2361.495752;2421.595395;2482.584495;2539.827272;2587.054828;2584.591147;2620.321128","2345.9;2269.2;2252.6;2224.0;2201.2;2275.9;2338.6;2471.8","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",15081,118,1,0,3,1,1,1,10.6817,0.7768,562.280702,0,10.81,"LOCALLY_SOLVED","OK","3612.544906;3265.67946;3812.388183;4364.198329;3901.229874;3581.08991;4032.90146;4501.720862","4200.0;3900.0;4600.0;5100.0;4200.0;3800.0;4000.0;4700.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",5759,80,0,2,1,0,0,0,2.3378,0.6529,662.034211,0,0.57,"LOCALLY_SOLVED","OK","15425.872757;16088.445514;16751.018272;17413.591029;18076.163786;18738.736543;19401.3093;20063.882058","15394.9;16150.2;16487.9;17078.4;17760.7;18350.3;18376.0;19026.4","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",1137,98,0,0,0,0,1,2,1.861,0.9268,180.957447,0,1.27,"LOCALLY_SOLVED","OK","8413.912252;9010.756584;8973.794863;8673.393112;8604.089219;9256.087095;9114.071061;8862.570232","8350.0;9080.0;8780.0;8650.0;8830.0;9640.0;8880.0;9010.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",8626,97,0,1,1,0,0,0,107.4481,1.6012,652.688172,0,1.0,"LOCALLY_SOLVED","OK","1617.30656;1617.30656;1617.30656;1617.30656;1617.30656;1617.30656;1617.30656;1617.30656","1793.0;1367.0;425.0;324.0;287.0;248.0;205.0;280.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",3871,118,0,1,0,0,1,1,0.3903,0.2,152.884211,0,1.4,"LOCALLY_SOLVED","OK","7561.013883;7687.705618;7815.718321;8215.100188;7780.614071;7907.305807;8035.31851;8434.700377","7509.8;7629.8;7787.9;8226.0;7775.3;7919.6;7979.9;8458.5","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",22995,43,2,2,2,0,0,1,42.3075,5.3132,2347.446923,0,0.81,"LOCALLY_SOLVED","OK","24440.048833;27883.239193;29679.802035;33316.821564;35741.34836;39095.01882;41985.60236;45305.98941","25876.08;19441.69;24615.29;25470.26;19775.23;17353.6;21085.86;26922.42","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",12603,181,0,1,1,0,0,0,32.6649,1.6202,2133.881751,0,5.24,"LOCALLY_SOLVED","OK","11956.177739;11956.177739;11956.177739;11956.177739;11956.177739;11956.177739;11956.177739;11956.177739","14371.57;7312.53;10722.96;11885.23;5790.2;6817.16;17786.41;9796.34","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",17546,70,1,0,0,0,1,1,6.3006,0.6817,139.030303,0,1.21,"LOCALLY_SOLVED","OK","1465.081589;1606.881914;1510.10366;1427.833091;1468.37802;1609.716822;1512.54166;1429.929755","1498.0;1581.0;1400.0;1299.0;1515.0;1671.0;1651.0;1644.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
